Which of the following languages can be used to write server side scripting in ASP.NET | Both A and C (C# va Visual Basic)
If you run the following program what lines would be included in its output?class A{public static void Main (){int i=0;switch (i) {default:System.Console.Write (i);break;case 1:System.Console.Write ("{0}",1);goto default;case 0:System.Console.Write ("{0}",0);goto case 1;}}} | 010
A constructor is a special type of a _______ in a class. | method
The constructor without parameters is called _________. | default constructor
Static constructor has _______ parameter/s. | no
The object invokes the default constructor when no parameters were passed to it. | True
If a class has a static constructor then it is automatically called when the class is loaded. Static constructors cannot be invoked explicitly.| True
_______ enables the possibility for a function to be polymorphic when it is overridden in one or more inherited classes. | virtual
Which of the following sentences are true about Constructors? | The constructor must have the same name as that of the name of its class.
Which of the following methods can act as a constructor for the class “Object” that is used to create an object? | Object(){}
Which of the following methods can act as a constructor for the class “Employee” that is used to create an object? | Employee (){} va Employee(int empno){}
Methods can be overloaded in C# by: | specifying different number of parameters va specifying different types of parameters
Which of the following is a legal constructor for the class Test. | Test() { } va Test(int a, int b){} va public Test(int a, int b){}
Which of the following statements are true? | A static constructor is a member that implements the actions required to initialize a class. va A static constructor cannot have accessibility modifiers.
class A { public static int X = B.Y + 1; }class B { public static int Y = A.X + 1;static void Main() { Console.WriteLine("X = {0}, Y = {1}", A.X, B.Y); } }what will be the output of above code? | X=1, Y=2
Which of the following statements are true with respect to Static constructors. | Static constructors cannot take parameters. va Static constructors cannot be called explicitly.
Which of the following methods can be used as a destructor for a class “myClass”. | ~myClass() { }
The method that overrides a method in the base class must be prefixed with the ____ keyword. | new
Which of the following statements is correct for a method, which is overriding the following method: public void add(int a) {…}Select the most appropriate answer | the overriding method must return void 
What error does the following code generate?//No overload for method 'SuperClass' takes '0' argumentspublic class SuperClass {SuperClass(string s) { }}public class SubClass : SuperClass {SubClass(string s) { }public static void Main(){SuperClass s = new SubClass( "The" );}} | No constructor matching SuperClass() found in class SuperClass
We have the following organization of classes.class Parent { } class DerivedOne :Parent { } class DerivedTwo :Parent { }Which of the following statements is correct for the followingexpression.Parent p = new Parent();DerivedOne d1 = new DerivedOne();DerivedTwo d2 = new DerivedTwo();p = d1; | Legal at compile and runtime
Given these class definitions:class Superclass { }class Subclass1 extends Superclass { }and these objects:Superclass a = new Superclass();Subclass1 b = new Subclass1();which of the following explains the result of the statement:b = a;Select the correct statement. | Illegal at compile time
At least one _______ constructor must be declared to suppress the automatic generation of a default constructor. | Parameterized
Which of the following statements are true with respect to Static constructors? | A class has no other constructors than those that are actually declared in the class va Constructors are not inherited
What is the output of the following code?public Test(int i){System.Console.WriteLine("Test(" +i +")");}}public class Q12{static Test t1 = new Test(1);Test t2 = new Test(2);static Test t3 = new Test(3);public static void Main(){Q12 Q = new Q12();}} | Test(1)Test(3)Test(2)
Which of the following statements are true with respect to destructors? | When an instance is destructed, the destructors in an inheritance chain are called in order, from most derived to least derived. va  A class has no other destructors than those that are actually declared in the class.
Statement I: The sealed modifiers are not permitted in an enum declaration.Statement II: Delegate types are implicitly sealed | Both the statements are true.
1. public class Test {2. void show() {3. System.Console.WriteLine("non-static method in Test");4.}5.}6.public class Q3:Test {7.static override void show() {8.System.Console.WriteLine("Overridden non-static method inQ3");9.}10. public static void Main() {a.Q3 a = new Q3();11. }} | Compilation error at line 7.
class Test{ static void Main() { A.F(); B.F(); } }class A { static A() //static constructor{ Console.WriteLine("Init A"); }public static void F() { Console.WriteLine("A.F"); } }class B { static B() { Console.WriteLine("Init B"); }public static void F() { Console.WriteLine("B.F"); } } | Init A A.F Init B B.F
Which of the following statements are true with respect to overloading? | Overloading of methods permits a struct, or interface to declare multiple methods with the same name, provided the signatures of the methods are all unique.
What will happen if you compile/run the following code? 
1. public class Q21 {2. int maxElements;3. void Q21() {4.maxElements = 100;5.(maxElements);6.}7.Q21(int i) {8.maxElements = i;9.System.out.println(maxElements);10. }[2.5]11. public static void Main() {12. Q21 a = new Q21();13.Q21 b = new Q21(999);14.}15.} | Compilation error at line 3.
What will be printed to standard output?class Super{public int index = 5;public virtual void printVal() {System.Console.WriteLine( "Super" );}}class Sub : Super{int index = 2;public override void printVal() {System.Console.WriteLine( "Sub" );}}public class Runner {public static void Main( ) {Super sup = new Sub();System.Console.WriteLine( sup.index + "," );sup.printVal();}} | The code compiles and "5, Sub" is printed on the standard output.
Assume that Sub1 and Sub2 are both subclasses of class Super. Given the declarations: Super super = new Super(); Sub1 sub1 = new Sub1();Sub2 sub2 = new Sub2(); Which statement best describes the result of attempting to compile and execute the following statement: super = sub1; | Compiles and definitely legal at runtime
Which statements on the <<< call >>> line are valid expressions?public class SuperClass {public int x;public int y;public SuperClass(){}}public class SubClass : SuperClass {private float f;public void m2() {return;}public SubClass() {}}public class T {public static void Main() {int i;float g;SubClass b = new SubClass( );<<< call >>>} } | b.m2(); va i=b.x; va i=b.y;
Which of the following is a valid method declaration? | public virtual void Display(){}
The ______ declares a reference type that has abstract member only. | Interface
Abstract class cannot be directly instantiated but it can be used to create object references. | True
An interface is a pure abstract class. | True
The ______ method is used to assign some value to a data member in a class. | set
public class A:B,C,D{ }The above code represents ______ | multiple interface













interface intA: one, two,three{ }Which of the following statements are true for the above code? | one, two, three must be interfaces.
If Parent is a base class and Child is its derived class then which of the following statements is not valid? | Child c1=new Parent();
Any class that contain one or more abstract methods must be declared as ____ | Abstract
Which of the following are correct statements for implementing an abstract class. | public abstract class ClassA
Which of the following methods can be called as an “operation”? | public void methodA();
Abstract methods holds only: | name of method va Parameters va return type
A __ can be thought as a mould of a class. | abstract class
Which of the following is a valid statement to implement class B in the class A. | class A:B
Properties provide the opportunity to protect a field in a class by reading and writing to it using accessors. | True
What error does the following code generates when compiled?1.abstract class Class2.{3.public void getNumber();4.}5.class ClassA:Class6.{} | 'Class.getNumber()' must declare a body because it is not marked abstract.
abstract class Class{private abstract void getNumber();}class ClassA:Class{ }What error does the following code generates when compiled? | The abstract member cannot be private.
Which of the following statements are true? | A class inherits all interface implementations provided by its base classes. va Without explicitly re-implementing, a derived class can alter the interface mappings it inherits from its base
using System;public class Parent {public virtual void Display(){Console.WriteLine("100"); }}public class Child1:Parent {public override void Display(){Console.WriteLine("1000");}}public class Child2:Parent {public override void Display(){Console.WriteLine("1000");}public static void Main() {Child1 c1=new Child1();Child2 c2=new Child2();Parent p=c2;c1.Display();p.Display();}}will be the output of above code when compile/run? | The output of the code will be:1000 1000
using System;public class Parent {public virtual void Display(){Console.WriteLine("100"); }}public class Child1:Parent {public override void Display(){Console.WriteLine("1000");}public void Display(int i){Console.WriteLine("{0}",i);}}public static void Main() {Parent p =new Child1();p.Display();p.Display(90);}}What will be the output of above code when compile/run? | The code will generate a compilation error, as parent class does not have a display method with one argument.
Which of the following statements are true with respect to a virtual method | Because methods are allowed to hide inherited methods, it is possible for a class to contain only one virtual method with the same signature. va For every virtual method inherited by or declared in a class, there exists a most derived mplementation of the method with respect to that class.
What will be the output of the code below?class Room{public bool isEmpty(){return (true);}}class StaffRoom: Room{public new bool isEmpty(){return false;}public static void Main() {Room R1 = new StaffRoom();System.Console.WriteLine(R1.isEmpty()); | True
abstract class Class{public abstract void getNumber();public abstract void getHeight();public bool isEmpty(){return (true);}}abstract class ClassA:Class{public abstract void getWidth();}class ClassB:ClassA{ }What changes should be done in the above code so that the code does not generate any error at compile time? | Implement the methods getNumber(),getHeight(), getWidth() in the class ClassB.
Which of the following statements are true with respect to abstract functions? | Abstract event declarations are only permitted in abstract classes. va An overriding event declaration must specify the exact same accessibility modifiers, type, and name as the inherited event
class Room{int number=0;public bool isEmpty(){return (number>0);}}class StaffRoom: Room{int number=10;public new bool isEmpty(){return (number>0);}public static void Main() {Room R1=new StaffRoom();System.Console.WriteLine(R1.isEmpty());StaffRoom R2=new StaffRoom();System.Console.WriteLine(R2.isEmpty());}}The output of above code will be: | False, True
Which of the following statements are correct? | An explicit interface member implementations can be abstract. va An explicit interface member implementations are permitted to call abstract methods.
interface IMethods { void F(); void G(); }abstract class C: IMethods { void IMethods.F() { FF(); }void IMethods.G() { GG(); }protected abstract void FF();protected abstract void GG(); }Consider the above code.The non-abstract that derive from C will have to implement: | GG() va FF()
Using directives are provided to facilitate the use of namespaces. | True
Namespaces are defined using _____ statements. | Using
Which of the following statements correctly declares a namespace? | namespace Namespacename{ ----- ----}
The “using” alias directives can be used to pull out and bring into scope one component from a namespace. | True
The _______ namespace provides the classes and methods for manipulating arrays. | System.Array
For multiple levels of organizations ___ can be used. | a nested namespaces
The ________namespace contains all code required to interact with the including the console output. | System
When a class is used inside its namespace, the _______ of that class is used. | Unqualified name
_____ keyword is used to import the classes of the namespace | using
The Syntax of a predefined Sort method is: | System.Array.Sort(Arraytosort)
Classes in the Base Class Library are categorized into ______ based on their functionality | Namespaces
The syntax for declaring array is: | DataType[] arrayname;
Within the namespace we can declare following: | All the options mentioned
namespace Space1{namespace Space2{class MyClass{ }}}The fully qualified name of class MyClass is : | Space1.Space2.MyClass()
namespace College.Library{namespace Shelf{class Book{ }}}The fully qualified name of class Book is: | College.Library.Shelf.Book()
class Test{static void Main() {int[] Array1= {3,2,1};int i=Array.IndexOf(Array1,3);Console.WriteLine(i);}}What will be the output of above code | 0
The _______________ namespace contains classes useful for synchronization. | System.Thread
When the array is initialized at the same time they are created, the c# compiler determines the size of array using ________ | the number of items in the initialization list. va The number present in the square bracket next to the data type at the right hand side.
By default the compiler opens _____assembly. | system.dll
Which of the following statements are true? | An array is a data structure that contains a number of variables, which are accessed through computed indices. va The dimension lengths are not part of the type of the array, but rather are established when an instance of the array type is created at run-time. va At run-time, a value of an array type is null or a reference to an instance of that array type.
Which of the following statements are true with respect to an Array type. | An implicit reference conversion exists from any array type to System.Array va The System.Array type is the abstract base type of all array types The members of an array are the members inherited from class System.Array.
using System;class Test{static void Main(){int[] Array1= {3,2,1};Display1(Array1);Array.Sort(Array1);Display1(Array1);}static void Display1(Array pArray){foreach(int t in pArray){Console.Write(t);} }}What will be the output of above code? | The output of the code will be: 321123
What output does the code below generate when compiled/run?1.class Employee{2.public int EmployeeId;3.public static Employee getEmpId(int EmpId){4.Employee emp=new Employee();5.emp.EmployeeId=EmpId;6.return(emp);7.}8.}9.class Test{10.public static void Main(){11.Employee[] emps=new Employee[2];12.emps[0]=Employee.getEmpId(1);13.emps[1]=Employee.getEmpId(2);14.foreach(Employee e in emps)15.System.Console.WriteLine(e.EmployeeId);16.}} | The code will compile successfully and outputs will be:1 2
What will be the output of the code below when compiled/run?1.class Test {2.public static void Print(object[] arr){3.foreach(object p in arr)4.System.Console.WriteLine(p);5.}6.public static void Main(){7.string s="Programming in c#";8.char[] separator={' '};9.string[] words=s.Split(separator);10.Print(words);11.}} | The code will compile successfully and output will be ProgrammingInc#
1.class Test{2.public static void Main(){3.int i=0;4.char c='s';5.object[] objArray=new object[3];7.objArray[0]=i;8.objArray[0]=c;//new char();9.}10.}The above code is compiled and run. The possible error is: | The code will compile successfully.
Which of the following statements are true? | The expression of a lock statement must denote a value of a reference-type. va The lock keyword marks a statement block as a critical section.
using System;class Test{public static void Main(){int value =Int32.Parse("99953");double dval=Double.Parse("1.3433E+35");Console.WriteLine(value);Console.WriteLine(dval);}};What will be the output of above code when compiled/run? | The code will generate a compile time error.
________ is a unit of class deployment. | An Assembly
The extension of an assembly is _________ | .dll
An assembly cannot be used in more than one application at a time. | False
A key pair is created using the _______utility. | sn.exe
Private assemblies have no versioning policy. | False
The _____ package forms the basic unit of versioning. | An Assembly
The syntax to create an assembly file is: | csc /out:<assembly name>/target:library <filename1 filename2..>
Identify the correct syntax for creating an executable file. | csc /out:< executable name >/target:exe<filename1 filename2..>
For versioning the private assemblies, the CLR simply loads the newest assemblies found in the application directory. | True
Identify the correct syntax for creating an executable file referencing an assembly. | csc /out:< executable name > /target:exe /r:<assembly name1;assemblyname2…;> <filename1 filename2..>
Version number of an assembly are stored in the following format: | <Major version>.< Minor version >.<Revision>.<Build Number>
The information about a class can be found out using ________ | Reflection
Which of the following must be true for the object thrown by a throw statement | It must be assignable to the Exception type.
A catch clause may catch exception of which type? | The Exception Type.
The manifest contains data that ___ | describes how the elements in assembly are related to each other. va describes the other assemblies on which the elements of the assembly are dependent.
Which of the following commands can be used to create assembly named “myAssembly” from the files “file1.cs and file2.cs”? | csc /out:myAssembly.dll /target:library file1.cs file2.cs
The global assemblies are saved in the _________ | in the <drive>:\WINNT\Assembly folder.
1.Place the assembly in the global assembly cache.2.Sign the assembly with the key pair.3.Create a key pair.Which of the following is a correct sequence to convert a Private assembly to a Shared assembly. | 3,2,1
If there is a change in the major number or minor number of the version number it indicates that _______ | the assembly is incompatible with previous versions of that assembly.
namespace Space1 {using System;public class A{public static void Main() {A objA=new A();Type t1 = objA.GetType();Console.WriteLine("The type of objA is : {0} ", t1);}}}What will be the output of above code when compiled/run? | The output of code will be: The type of objA is : Space1.A
Which of the following are true about the finally clause of try-catch-finally statements? | It is always executed unless its thread terminates
try {tryThis();return;} catch (DivideByZeroException x1) {System.Console.WriteLine("exception 1");return;} catch (Exception x2) {System.Console.WriteLine ("exception 2");return;} finally {System.Console.WriteLine ("finally");}What will appear in the standard output if tryThis() throws a 000000000FormatException?Select the one right answer. | exception 2 finally
When we want to associate a key with values which of the following classes are preferred? | Hashtable
The programmer has an assembly named pri.dll which other programmer also wants used the same assembly. Which of the following are the correct statements when executed will satisfy the above needs. | sn –k key1.snkcsc /out:pri.dll /target:library file2.cs /a .keyfile:key.snkgautil –I pri.dll
Which of the following statements are true? | Assemblies can be shared by installing it in the global Assembly Cache. va Private assemblies are stored in the same folder as that of an application.
Which of the following statements are true with respect to try-catch block? | catch statement are examined in order in which they appear .
using System;class Question{public static void Main(){for (int i=0;i<10;++i) {try{if(i%3==0) throw new Exception("E0");try{if(i%3==1) throw new Exception("E1");Console.WriteLine(i);}catch (Exception inner){i+=3;}finally {++i;}}//try1catch(Exception outer){i+=3;}finally {++i;}}}}Which of the following lines does the above program display? | 5 va 8
Which of the following statements are true about the Reflection API? | It can be used to effectively find all the types in an assembly and/or dynamically invoke methods in an assembly. va It can at times even be used to emit Intermediate Language code on the fly so that the generated code can be executed directly.
Which of the following statements best illustrates the use of the Reflection API. | Obtains Class and Type Information from an Assembly va Obtains Member Information from a Class va Dynamically Invokes Methods from Classes in an Assembly
Which of the following properties does the Type class have? | IsCLass va IsPublic va IsCOMObject
class Question{public static void Main(){Function1();}static void Function1(){try{System.Console.WriteLine("In Try");return;}finally{System.Console.WriteLine("In Finally");}}}What will be the output of above code when compile/run? | The code will compile successfully and output the following text:In Try In Finally
Imagine that you have two .cs files. The alpha.cs file contains a class called Alpha that contains an internal method called Method. The beta.cs file contains a class called Beta that also contains an internal method called Method. Can Alpha.Method be called from Beta.Method and vice versa? | Alpha.Method and Beta.Method can call each other only if Alpha and Beta are located in the same assembly.
namespace Outer.Inner{class Wibble { }}namespace Test{using Outer.Inner;class SpecialWibble: Inner.Wibble { }}Which of the following statements are true about the above code? | The code generates a compile time error the code will compile successfully as the using-namespace-directive does not bring the name Inner itself into scope.
Which of the following statements are true? | Reflection APIs does not allow creating of assembly in memory dynamically. va The Reflection API allows creating types on the fly and invoking methods on them.
using System;class Test{public static void Main(){for (int i=0;i<10;++i) {try{try{if(i%3==0) throw new Exception("Exception1");Console.WriteLine(i);}catch (Exception inner){i*=2;if(i%3==0) throw new Exception("Exception2");}finally {++i;}}catch (Exception outer){i+=3;}finally {--i;}}}} | 4 va 5
1.using System;2.class Test{3.public static void Main(){4.try{5.int p=10;6.Console.WriteLine(“enter a number”);7.int r=Int32.Parse(Console.ReadLine());8.p/=r;9.}10.catch(Exception e){11.Console.WriteLine(e);12.Console.WriteLine(Console.Error);13.}14.}15.}Above program is compiled and run.The user enters 0 when asked for the number.Does the code at line 11 and 12 displays the same output? | The try block throws an exception hence the control goes to catch block but line number 11 and 12 does not produce the same output.
How can we create the object dynamically in C#? | By using the System.Activator.CreateInstance() method tocreate an instance of object in the following manner.Type=Type.GetTypeFromProgID("MyDll.MyOName")object myObject = System.Activator.CreatInstance(myObjectType)
Delegates help to call a method at runtime? | True
Indexers can have user-defined names | False
Subscribing an object to an event depends on whether the event exists or not. | True
An instance of a delegate type encapsulates one or more callable entities. | False
The object that notifies the other objects, about events is known as the publisher. | True
The type of event declaration must be of _________ type. | Event
Clients can attach executable code for events by supplying ____________ | event subscribers
Which of the following is a correct statement that defines a delegate? | private delegate int MyDelegate() ; va public delegate void MyDelegate() ;
Return type of indexers is | same as return type of get method of a property.
Which of the following is the correct syntax for declaring an indexer. | protected int this[int var1] va public int this[int var1]
A delegate is a class derived from _________ | System.Delegate
Which of the following is the correct sequence to handle an event in C# ?1.Subscribe object2.Notify subscriber3.Define an event | 3, 1, 2
Which of the following is a correct event that is based on the delegate named “ MyDelegate” | public event MyDelegate MyEvent;
C# code can be classified into types: | Managed code va Unmanaged code
_______ is a member that enables an object or class to provide notifications. | An Event
Statement I: Indexers should be used only in situations where the abstraction makes sense.Statement II: Indexers should have both a getter and setter, as arrays are read/write objects. | Statement II is true.
indexer is always an instance member.Statement II: A get accessor of an indexer corresponds to a method with no parameters.Which of the above statements are true? | Statement II is true.
For defining the delegate which of the following entities must be specified? | return types of each method va parameters used by each method
1.class Test{2.delegate void SimpleDelegate();3.static void F() {4.System.Console.WriteLine(“Test.F”);5.}6.static void Main() {7.SimpleDelegate d = new SimpleDelegate(F);8.d();9.}10.}What will be the output of above code when compiled/run? | The code will compile successfully and the output of above code will be: Test.F
A delegate instance encapsulates one or more methods, each of which is referred to as a _________ | Callable entity
Statement I: The new modifier is only permitted on delegates declared within another typeStatement II: The new modifier applied on delegate overrides the method for which the delegate is being used.Statement III: The new modifier applied on delegates hides inherited member by the same name.Which of the above statements are true. | Only statement II is true.
To declare a web service the class must inherit from __________ | System.Web.Service
Two types of delegates are: | Single Cast delegate va Multi Cast delegate.
Which of the following statements are true about delegates | A delegate can be thought of as a type-safe object-oriented function pointer. va It can handle only one method at a time. va It cannot be used for event handling.
Which of the following statements are true? | An indexer element can be classified as variable. va The overridden indexer must differ from the signatures of all other indexers declared in the same class
class Question{public Hashtable Directory = new Hashtable();public string this[string Person] {get {return (string) Directory[Person];}set {Directory[Person] = value;}}}class Test {static void Main() {Question Dir = new Question();// Add code here. . . . . . . .}}Two persons named SMITH and MARTIN are to be added in the directory created above. To achieve this which of the following are the valid statements that can be added in the space specified in the code above? | Dir [“S”]=”SMITH”; Dir [“M”]=”MARTIN”;
Which of the following are true with respect to delegates? | For static methods, a callable entity consists of just a method. va Delegate types are implicitly sealed va It is not permissible to derive any type from a delegate type.
Which of the following statements are true? | For a non-multicast delegate instance, the invocation list consists of the delegate instance itself va For a multi-cast delegate, the invocation list is formed by concatenating the invocation lists of the two operands of the addition operation that formed the multi-cast delegate.
class Question{delegate void Delegate();static void Foo() {System.Console.WriteLine("Hello");}static void Main() {Delegate d = new Delegate(Foo);Question t=new Question();t.MultiCall(d,3);}void MultiCall(Delegate d, int count) {for (int i = 0; i < count; i++)d();}}What will be the output of above code when compiled/run? | The code will compile successfully and display following lines on the standard output: Hello Hello Hello
Which of the following statements correctly differentiates between delegate and an interface? | In an interface the method name is fixed, whereas with a delegate only the signature is fixed. and Interface cannot be instantiated but delegates can be instantiated.













the property of the Radio Button control restricts the users to select only one option from a give set of options | Group Name  
what is purpose of code behind | to separate HTML layout and code different file
who can access to sections state variables | a single session     
what is default session time out | 20 minute
select the control which dose not have any visible interface | repeater
what data types do a range validator supports | all of above
what is default authentication mode for us | anonymous
how do you explicitly kill a user’s session | session.abandon()
we can use…and…methods to ensure that application level variables are not update more than one user simultaneously | lock and unlock
the directive is used to consume a created custom control | register
select the type processing model that ASP.NET simulate | event-driven
the control is used when a field a field must not be left banal | required field validator
the …method of the…object is used to retrieve the data in the form fields submitted by the user | from.get Request object
the…method of the … object is used to redirect the user to anther page | redirect.response 
which of the following is not a member of server object | open
what is the size of the session ID | 32 bit long string
which of following field is not valid state management tool | cookies
Variable can be accessed by all the pages in the application (choose 2 answer)  | application va session
what is the server.machine name does | gets the server’s machine name
to add a custom control to web form, we have to register with | all of above
custom control created using C# need to be saved using the extension | ASCX
select the caching type supported by ASP.NET | both of them
what is at the heart of Ajax programming | XML Http request object
the first event to be triggered in an .ASPX page is | page.Init
when an .ASPX page is request from the web server, the output will be rendered to Brower in following format | HTML
what dose response,end will do | stop the server process
which of following extension does a web service file will have | ASMX
how do you register a user control | add Src, tag prefix tag name
what is extension of a web user control file | ASCX
what is significance of server.map path | return the physical file path that corresponds to virtual specified path
the number of forms that can be add to an ASPX page is | 1
which of following is not member of response object | execute
which control support paging | data grid
how do you manage state in ASP.Net Application | all of above
when the user control’s code is executed | after the web form loads 
select the output the statement (form method = “post” action = “test.aspx”) | transfers all the form data to test aspx with Http header
validity a page can be checked using the … propertied | is valid
the code will be process don web server when the run at attribute of the Script tag has the following value | server
which property of the session object is used to set the local identifier | LCID
what is the life span for items stored in view state | exit for the life of the current pace
which is the following sentence is true | Is postback is read only property of system.web.UI.page class
it is possible to check whether an ASPX page is posted back to server with the help of the … property of the page | Is Post Back













Which of the following languages can be used to write server side scripting in ASP.NET | Both A and C (C# va Visual Basic)
The Following are the minimum requirement to run Asp.net | Common Language Runtime
When a .aspx page is requested from the web server, the out put will be rendered to browser in following format | HTML
What executable unit gets created when we build an ASP.Net application?Skill/Topic | . DLL
The best way to delimit ASP.Net code from HTML code in your pages is by using --------------- tags.Skill/Topic: Beginner | < Script >
The code will be processed on web server when the runat attribute of the < Script > tag has the following value.Skill/Topic: Beginner | Server
The Asp.net server control, which provides an alternative way of displaying text on web page, isSkill/Topic: Beginner | < asp:label >
asp:dropdownlist> tag replaces which of the HTML tagsSkill/Topic: Beginner | < Select >
The first event to be triggered in an aspx page isSkill/Topic: Beginner | Page_Init()
Postback occurs in which of the following formsSkill/Topic: Beginner | Webforms
what namespace does the Web page belong in the .NET Framework class hierarchy?Skill/Topic: Beginner | System.web.UI.Page
Which method do you invoke on the Data Adapter control to load your generated datasetSkill/Topic: Beginner | Fill ( )
How many configuration files can an ASP.NET projects have?Skill/Topic: Beginner | One
How do you register a user control?Skill/Topic: Beginner | Add Src, Tagprefix, Tagname
How do you post the current page to a different aspx page ?Skill/Topic: Beginner | FORM ACTION="actiopage.aspx" RUNAT="server" method="post"
Which of these namespaces used for FileAccessSkill/Topic: Beginner | System.IO
Which of the following is true ?Skill/Topic: Beginner |  Custom controls are displayed correctly in VS.Net Designer
Can a dll run as stand alone application ?Skill/Topic: Beginner |  No
To add a custom control to a Web form we have to register with Skill/Topic: Beginner | All of the above
Custom Controls are derived from which of the classesSkill/Topic: Beginner | System.Web.UI.Customcontrols.Webcontrol
A web application running on multiple servers is called as Skill/Topic: Beginner | Webfarm
What is the transport protocol used to call a webserviceSkill/Topic: Beginner | SOAP
How ASP.Net Different from ASPSkill/Topic: Beginner | Scripting is separated from the HTML, Code is compiled as a DLL, the DLLs can be executed on server
What’s the difference between Response.Write() andResponse.Output.Write()?Skill/Topic: Beginner | Response.Output.Write() allows you to write formatted output
Why is Global.asax is used Skill/Topic: Beginner | Implement application and session level events
There can be more than 1 machine.config file in a systemSkill/Topic: Beginner | True
What is the extension of a web user control file ?Skill/Topic: Beginner | . Ascx
What is the default session out timeSkill/Topic: Beginner | 20 Min
Which of the following is true ?Skill/Topic: Beginner | IsPostBack is a readonly property of System.Web.UI.Page class
It is possible to set Maximum length for a text box through codeSkill/Topic: Intermediate | True
The number of forms that can be added to a aspx page isSkill/Topic: Intermediate | 1
How do you manage states in asp.net applicationSkill/Topic: Intermediate | All of the above
what is the difference between user control and custom controlSkill/Topic: Intermediate | One Custom Control can be use in different project but not the same with User control
The interface used by ASP.Net to create Unique Id’s?Skill/Topic: Intermediate | System.UI.Naming.Container
Which property of the session object is used to set the local identifier ?Skill/Topic: Intermediate | LCID
Select the caching type supported by ASP.NetSkill/Topic: Intermediate | Both a & b ( Output Caching va DataCaching)
Where is the default Session data is stored in ASP.NetSkill/Topic: Intermediate | InProcess
How do you disable client side validation ?Skill/Topic: Intermediate | Set the inherits property to codeb
Select the validation control used for “PatternMatching”Skill/Topic: Intermediate | RegularExpressionValidator
How do you trace the application_End event on runtime?Skill/Topic: Intermediate | Can not be done
How do you turn off the Session state for a webform ?Skill/Topic: Intermediate | In Web.config file set the tag to false
Who can access Session state variablesSkill/Topic: Intermediate | A Single session
Select the type Processing model that asp.net simulateSkill/Topic: Intermediate | Event-driven
Does the “EnableViewState” allows the page to save the users input on a formSkill/Topic: Intermediate | Yes
Web Controls Supports CSSSkill/Topic: Intermediate | True
Session Object classes are defined in which of the following namespace?Skill/Topic: Intermediate | System.Web.SessionState
Which DLL translate XML to SQL in IISSkill/Topic: Intermediate | SQLISAPI.dll
What is the default authentication mode for IISSkill/Topic: Intermediate | Anonymous
Which of the following is not a valid state management tool?Skill/Topic: Intermediate | Querystate
What is the maximum number of cookies that can be allowed to a web siteSkill/Topic: Intermediate | 20
Select the control which does not have any visible interfaceSkill/Topic: Intermediate | Repeater
How do you explicitly kill a user’s session ?Skill/Topic: Intermediate | Session.Abandon
Why do we use XMLSerializer classSkill/Topic: Intermediate | WebServices
What does Response.End will do?Skill/Topic: Intermediate | It will stop the server process
Which control supports pagingSkill/Topic: Intermediate | Datagrid
Where do you store the information about the user localeSkill/Topic: Intermediate | System.Web.UI.Page.Culture
What is the purpose of code behind ?Skill/Topic: Intermediate | To separate HTML Layout and code to different file
What is a satallite assembly ?Skill/Topic: Intermediate | An Assembly containing localized resources for another assembly
Which of the following is not a member of Response Object?Skill/Topic: Advanced | Execute
The object used by SQL connection to make Security DemandsSkill/Topic: Advanced | SQLPermission
Which of the following is not a member of ADODBCommand objectSkill/Topic: Advanced |  Open
Which method do you invoke on the DataAdapter control to load your generated dataset with data?Skill/Topic: Advanced |  Fill
How to open more than one datareader at a timeSkill/Topic: Advanced | Use different datareader and connection variable
What is the advantage of Disconnected mode of ADO.Net in ASP.NetSkill/Topic: Advanced | user data can update and retrieve in dataset and when connection connected, update values with server
Which objects is used to create foreign key between tables?Skill/Topic: Advanced | DataRelation
Which one of the following namespaces contains the definition for IdbConnectionSkill/Topic: Advanced | System.Data
Select the Interface which provides Fast, connected forward-only access to dataSkill/Topic: | IdataReader
How do we Delete, Update, Select data in a DatasetSkill/Topic: Advanced | Using SQLDataAdapter
Which of the following is not a member of ConnectionObjectSkill/Topic: Advanced |  Execute
Is it Possible to Serialize HashTable with XMLSerializerSkill/Topic: Advanced | Yes
What is the Full Form of WSDLSkill/Topic: Advanced | Web Service Description Language
What is the difference between Server.Transfer & Response.RedirectSkill/Topic: Advanced | Response.Redirect needs roundtrip, Server.Transfer does not
Which Language can Support SOAPSkill/Topic: Advanced | All of the above
What is the size of the session IDSkill/Topic: Advanced | 32 bit long string
Which of the following extension does a webservice file will haveSkill/Topic: Advanced | .Asmx
What is a strong name?Skill/Topic: Advanced | Combination Of both Public,Private key and digital signature
What is the purpose of Reflection?Skill/Topic: Advanced | For Reading metadata at runtime
Is it possible edit data in a repeater controlSkill/Topic: Advanced | No
Why is Global.asax is used for ?Skill/Topic: Advanced | To implement application & Session level events
What is a diffgram ?Skill/Topic: Advanced | The one which renders the dataset object contents to XML
What is the lifespan for items stored in viewstateSkill/Topic: Advanced | Exists for the Life of the current page
What data types do a Rangevalidator supportsSkill/Topic: Advanced | All of the above
Select the output of the statement < form method=post action=”test.aspx” > Skill/Topic: Advanced | Transfers all the form data to test.aspx with HTTP headers
What is the out put of the following codebyte a=200;byte b=100;byte c=a+b;Response.Write ( C );Skill/Topic: Advanced | Compile Time error
